gbifID,kingdom,phylum,class,order,family,genus,species,decimalLatitude,decimalLongitude,eventDate,populationDensity
1890050559,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Issoria,Issoria lathonia,47.666765,8.85828,2018-07-25T12:57:00,398.38
1890050502,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,Vanessa atalanta,47.665982,8.858443,2018-07-25T15:04:00,277.0186
1890050486,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Pararge,Pararge aegeria,47.666025,8.858183,2018-07-25T15:00:00,357.7167
1890050463,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Anax,Anax imperator,47.660431,8.856321,2018-07-25T11:39:00,357.7167
1890050437,Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Enallagma,Enallagma cyathigerum,47.660444,8.856288,2018-07-25T11:41:00,357.7167
1890050433,Animalia,Chordata,Aves,Charadriiformes,Laridae,Chroicocephalus,Chroicocephalus ridibundus,47.66068,8.855909,2018-07-25T11:44:00,357.7167
1890050373,Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,Macroglossum,Macroglossum stellatarum,47.662891,8.857957,2018-07-25T12:12:00,357.7167
1890050298,Animalia,Chordata,Aves,Podicipediformes,Podicipedidae,Podiceps,Podiceps cristatus,47.66068,8.856035,2018-07-25T11:52:00,357.7167
1890050281,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Ematurga,Ematurga atomaria,47.663928,8.858655,2018-07-25T12:17:00,277.0186
1839278100,Animalia,Arthropoda,Insecta,Hymenoptera,Eumenidae,Delta,Delta unguiculatum,47.660353,8.85804,2014-08-04T00:00:00,357.7167
1806370996,Animalia,Chordata,Aves,Podicipediformes,Podicipedidae,Podiceps,Podiceps cristatus,47.655819,8.857956,2017-07-28T17:11:00,161.4758
1677316676,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Milvus,Milvus milvus,47.771922,8.664846,2017-10-07T11:39:00,141.3277
1265896724,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Milvus,Milvus milvus,47.682524,8.801592,2015-06-06T00:00:00,150.6019
899973073,Animalia,Arthropoda,Insecta,Coleoptera,Melolonthidae,Melolontha,Melolontha melolontha,47.660816,8.856412,2014-04-22T00:00:00,357.7167
899962816,Animalia,Arthropoda,Insecta,Hemiptera,Pentatomidae,Rhaphigaster,Rhaphigaster nebulosa,47.660355,8.858069,2014-04-06T00:00:00,357.7167
899962809,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Osmia,Osmia rufa,47.66036,8.85804,2014-04-06T00:00:00,357.7167
