gbifID,kingdom,phylum,class,order,family,genus,species,decimalLatitude,decimalLongitude,eventDate,populationDensity
3039313751,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota marmota,46.753478,8.489996,2018-07-19T06:49:00,4.709743
3039310796,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,Aeshna caerulea,46.756249,8.562541,2018-07-20T16:38:00,5.62535
3039304762,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Salamandra,Salamandra atra,46.667817,8.544676,2018-07-11T19:27:00,3.775099
3039302808,Animalia,Chordata,Amphibia,Anura,Ranidae,Rana,Rana temporaria,46.738035,8.563388,2018-07-10T16:47:00,4.709743
3039204619,Animalia,Arthropoda,Insecta,Lepidoptera,Zygaenidae,Zygaena,Zygaena loti,46.926742,8.656653,2020-08-09T09:59:14,233.4855
3039188451,Animalia,Arthropoda,Insecta,Lepidoptera,Zygaenidae,Zygaena,Zygaena transalpina,46.661659,8.588815,2016-07-11T07:44:00,11.69663
3039162592,Animalia,Arthropoda,Insecta,Lepidoptera,Zygaenidae,Zygaena,Zygaena filipendulae,46.688156,8.661209,2020-07-14T10:33:05,8.947348
3032037587,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,46.896713,8.617437,2021-01-23T15:02:33,185.9185
3031954805,Animalia,Chordata,Reptilia,Squamata,Lacertidae,Podarcis,Podarcis muralis,46.876038,8.656295,2020-07-28T12:23:27,276.6579
3031831854,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Pieris,Pieris rapae,46.649564,8.494744,2020-07-19T14:57:00,3.775099
3031670773,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Cupido,Cupido minimus,46.894975,8.502598,2020-06-30T15:42:00,8.161872
3031657814,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Nebria,Nebria picea,46.662512,8.479664,2020-07-25T12:35:00,3.775099
3014087050,Animalia,Chordata,Aves,Passeriformes,Motacillidae,Motacilla,Motacilla cinerea,46.898672,8.61784,2020-12-29T15:19:15,185.9185
3013895755,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Spinus,Spinus spinus,46.89569,8.61397,2020-12-26T15:19:28,132.0419
3013869748,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Erithacus,Erithacus rubecula,46.895693,8.613972,2020-12-26T15:02:38,132.0419
3008561345,Animalia,Arthropoda,Insecta,Lepidoptera,Lasiocampidae,Lasiocampa,Lasiocampa quercus,46.667444,8.555078,2019-09-01T14:18:10,3.775099
3005172001,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Phlogophora,Phlogophora meticulosa,46.632152,8.593689,2017-04-13T09:29:00,20.99712
2992861520,Animalia,Arthropoda,Insecta,Lepidoptera,Notodontidae,Phalera,Phalera bucephala,46.91082,8.5598,2020-09-11T14:42:40,8.161872
2988700455,Animalia,Chordata,Aves,Anseriformes,Anatidae,Mergus,Mergus merganser,46.899211,8.617152,2019-11-30T15:02:00,185.9185
2988450411,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Fringilla,Fringilla coelebs,46.846799,8.633886,2019-11-02T12:45:54,66.82883
2988441381,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aythya,Aythya fuligula,46.900423,8.620133,2020-11-14T12:45:00,492.9359
2988401442,Animalia,Chordata,Aves,Anseriformes,Anatidae,Mergus,Mergus merganser,46.899002,8.617173,2019-01-05T15:17:00,185.9185
2988282611,Animalia,Arthropoda,Insecta,Hemiptera,Reduviidae,Rhynocoris,Rhynocoris annulatus,46.652853,8.526269,2020-07-23T13:33:00,3.775099
2984543828,Animalia,Chordata,Aves,Passeriformes,Prunellidae,Prunella,Prunella collaris,46.92222,8.683452,2020-11-07T15:26:00,76.84665
2984541825,Animalia,Arthropoda,,Araneae,Lycosidae,Pardosa,,46.919875,8.686897,2020-11-07T14:41:00,76.84665
2984526804,Animalia,Chordata,Aves,Passeriformes,Corvidae,Pyrrhocorax,Pyrrhocorax graculus,46.916908,8.673046,2020-11-07T13:59:00,233.4854
2984520397,Animalia,Arthropoda,Insecta,Lepidoptera,Lasiocampidae,Lasiocampa,Lasiocampa quercus,46.674402,8.514558,2011-06-04T11:18:00,3.775099
2984512813,Animalia,Chordata,Aves,Passeriformes,Corvidae,Pyrrhocorax,Pyrrhocorax graculus,46.916921,8.675329,2020-11-07T14:11:00,110.0051
2984503814,Animalia,Chordata,Aves,Passeriformes,Corvidae,Corvus,Corvus corax,46.916908,8.673046,2020-11-07T13:52:00,233.4854
2984497583,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Actitis,Actitis hypoleucos,46.8982,8.616612,2020-11-07T15:39:28,132.0419
